2019|6|20	12:1:8|000	1561004359.0|000	37.549666666667	126.924593333333
2019|6|20	12:1:8|000	1561004380.0|000	37.549625000000	126.924510000000
2019|6|20	12:1:8|000	1561004503.0|000	37.549665000000	126.924591666667
2019|6|20	12:1:8|000	1561004522.0|000	37.549598333333	126.924481666667
2019|6|20	12:1:8|000	1561004554.0|000	37.549670000000	126.924566666667
2019|6|20	12:1:8|000	1561004578.0|000	37.549606666667	126.924508333333
2019|6|20	12:1:8|000	1561004584.0|000	37.549670000000	126.924565000000
2019|6|20	12:1:8|000	1561004706.0|000	37.549616666667	126.924501666667
2019|6|20	12:1:8|000	1561004757.0|000	37.549671666667	126.924566666667
2019|6|20	12:1:8|000	1561004834.0|000	37.549616666667	126.924496666667
2019|6|20	12:1:8|000	1561004860.0|000	37.549671666667	126.924565000000
2019|6|20	12:1:8|000	1561004897.0|000	37.549605000000	126.924486666667
2019|6|20	12:1:8|000	1561004930.0|000	37.549668333333	126.924563333333
2019|6|20	12:1:8|000	1561004972.0|000	37.549600000000	126.924480000000
2019|6|20	12:1:8|000	1561004984.0|000	37.549660000000	126.924550000000
2019|6|20	12:1:8|000	1561005155.0|000	37.549601666667	126.924483333333
2019|6|20	12:1:8|000	1561005161.0|000	37.549668333333	126.924561666667
2019|6|20	12:1:8|000	1561005197.0|000	37.549595000000	126.924470000000
2019|6|20	12:1:8|000	1561005203.0|000	37.549641666667	126.924558333333
2019|6|20	12:1:8|000	1561005615.0|000	37.549565000000	126.924441666667
2019|6|20	12:1:8|000	1561005623.0|000	37.549616666667	126.924520000000
2019|6|20	12:1:8|000	1561005629.0|000	37.549665000000	126.924591666667
2019|6|20	12:1:8|000	1561005641.0|000	37.549625000000	126.924510000000
2019|6|20	12:1:8|000	1561005652.0|000	37.549671666667	126.924590000000
2019|6|20	12:1:8|000	1561005664.0|000	37.549605000000	126.924486666667
2019|6|20	12:1:8|000	1561005670.0|000	37.549661666667	126.924586666667
2019|6|20	12:1:8|000	1561005741.0|000	37.549616666667	126.924508333333
2019|6|20	12:1:8|000	1561005750.0|000	37.549656666667	126.924590000000
2019|6|20	12:1:8|000	1561005790.0|000	37.549620000000	126.924510000000
2019|6|20	12:1:8|000	1561005841.0|000	37.549666666667	126.924593333333
2019|6|20	12:1:8|000	1561005877.0|000	37.549618333333	126.924523333333
2019|6|20	12:1:8|000	1561005883.0|000	37.549673333333	126.924610000000
2019|6|20	12:1:8|000	1561005903.0|000	37.549603333333	126.924485000000
2019|6|20	12:1:8|000	1561005916.0|000	37.549670000000	126.924566666667
2019|6|20	12:1:8|000	1561005960.0|000	37.549618333333	126.924501666667
2019|6|20	12:1:8|000	1561005982.0|000	37.549671666667	126.924566666667
2019|6|20	12:1:8|000	1561006019.0|000	37.549616666667	126.924506666667
2019|6|20	12:1:8|000	1561006038.0|000	37.549665000000	126.924578333333
2019|6|20	12:1:8|000	1561006224.0|000	37.549596666667	126.924478333333
2019|6|20	12:1:8|000	1561006267.0|000	37.550140000000	126.923593333333
2019|6|20	12:1:8|000	1561006268.0|000	37.550208333333	126.923545000000
2019|6|20	12:1:8|000	1561006270.0|000	37.550143333333	126.923661666667
2019|6|20	12:1:8|000	1561006271.0|000	37.550086666667	126.923808333333
2019|6|20	12:1:8|000	1561006272.0|000	37.550011666667	126.923990000000
2019|6|20	12:1:8|000	1561006273.0|000	37.549903333333	126.924155000000
2019|6|20	12:1:8|000	1561006274.0|000	37.549881666667	126.924243333333
2019|6|20	12:1:8|000	1561006275.0|000	37.549863333333	126.924363333333
2019|6|20	12:1:8|000	1561006277.0|000	37.549891666667	126.924495000000
2019|6|20	12:1:8|000	1561006280.0|000	37.549903333333	126.924585000000
2019|6|20	12:1:8|000	1561006303.0|000	37.549825000000	126.924541666667
2019|6|20	12:1:8|000	1561006328.0|000	37.549785000000	126.924458333333
2019|6|20	12:1:8|000	1561006334.0|000	37.549783333333	126.924361666667
2019|6|20	12:1:8|000	1561006348.0|000	37.549743333333	126.924280000000
2019|6|20	12:1:8|000	1561006355.0|000	37.549665000000	126.924276666667
2019|6|20	12:1:8|000	1561006359.0|000	37.549601666667	126.924220000000
2019|6|20	12:1:8|000	1561006367.0|000	37.549516666667	126.924226666667
2019|6|20	12:1:8|000	1561006410.0|000	37.549581666667	126.924185000000
2019|6|20	12:1:8|000	1561006418.0|000	37.549655000000	126.924173333333
2019|6|20	12:1:8|000	1561006434.0|000	37.549735000000	126.924155000000
2019|6|20	12:1:8|000	1561006442.0|000	37.549815000000	126.924165000000
2019|6|20	12:1:8|000	1561006454.0|000	37.549891666667	126.924151666667
2019|6|20	12:1:8|000	1561006465.0|000	37.549963333333	126.924195000000
2019|6|20	12:1:8|000	1561006470.0|000	37.550038333333	126.924218333333
2019|6|20	12:1:8|000	1561006492.0|000	37.550115000000	126.924211666667
2019|6|20	12:1:8|000	1561006500.0|000	37.550188333333	126.924200000000
2019|6|20	12:1:8|000	1561006514.0|000	37.550261666667	126.924176666667
2019|6|20	12:1:8|000	1561006521.0|000	37.550336666667	126.924186666667
2019|6|20	12:1:8|000	1561006529.0|000	37.550410000000	126.924176666667
2019|6|20	12:1:8|000	1561006542.0|000	37.550481666667	126.924161666667
2019|6|20	12:1:8|000	1561006549.0|000	37.550551666667	126.924203333333
2019|6|20	12:1:8|000	1561006557.0|000	37.550635000000	126.924226666667
2019|6|20	12:1:8|000	1561006564.0|000	37.550711666667	126.924250000000
2019|6|20	12:1:8|000	1561006572.0|000	37.550791666667	126.924228333333
2019|6|20	12:1:8|000	1561006574.0|000	37.550865000000	126.924171666667
2019|6|20	12:1:8|000	1561006585.0|000	37.550936666667	126.924195000000
2019|6|20	12:1:8|000	1561006592.0|000	37.551000000000	126.924243333333
2019|6|20	12:1:8|000	1561006603.0|000	37.551076666667	126.924258333333
2019|6|20	12:1:8|000	1561006611.0|000	37.551141666667	126.924211666667
2019|6|20	12:1:8|000	1561006624.0|000	37.551206666667	126.924133333333
2019|6|20	12:1:8|000	1561006649.0|000	37.551220000000	126.924041666667
2019|6|20	12:1:8|000	1561006657.0|000	37.551168333333	126.923968333333
2019|6|20	12:1:8|000	1561006663.0|000	37.551110000000	126.923905000000
2019|6|20	12:1:8|000	1561006668.0|000	37.551021666667	126.923861666667
2019|6|20	12:1:8|000	1561006683.0|000	37.550941666667	126.923856666667
2019|6|20	12:1:8|000	1561006696.0|000	37.550876666667	126.923813333333
2019|6|20	12:1:8|000	1561006703.0|000	37.550918333333	126.923735000000
2019|6|20	12:1:8|000	1561006733.0|000	37.550861666667	126.923676666667
2019|6|20	12:1:8|000	1561006760.0|000	37.550793333333	126.923640000000
2019|6|20	12:1:8|000	1561006791.0|000	37.550665000000	126.923641666667
2019|6|20	12:1:8|000	1561006794.0|000	37.550663333333	126.923541666667
2019|6|20	12:1:8|000	1561006796.0|000	37.550641666667	126.923426666667
2019|6|20	12:1:8|000	1561006798.0|000	37.550625000000	126.923311666667
2019|6|20	12:1:8|000	1561006800.0|000	37.550610000000	126.923196666667
2019|6|20	12:1:8|000	1561006815.0|000	37.550821666667	126.923590000000
2019|6|20	12:1:8|000	1561009367.0|000	37.550756666667	126.923551666667
2019|6|20	12:1:8|000	1561009466.0|000	37.550795000000	126.923716666667
2019|6|20	12:1:8|000	1561009472.0|000	37.550725000000	126.923640000000
2019|6|20	12:1:8|000	1561009491.0|000	37.550706666667	126.923766666667
2019|6|20	12:1:8|000	1561009496.0|000	37.550711666667	126.923650000000
2019|6|20	12:1:8|000	1561009497.0|000	37.550710000000	126.923758333333
2019|6|20	12:1:8|000	1561009503.0|000	37.550713333333	126.923640000000
2019|6|20	12:1:8|000	1561009514.0|000	37.550728333333	126.923753333333
2019|6|20	12:1:8|000	1561009547.0|000	37.550798333333	126.923685000000
2019|6|20	12:1:8|000	1561009560.0|000	37.550781666667	126.923540000000
2019|6|20	12:1:8|000	1561009572.0|000	37.550783333333	126.923381666667
2019|6|20	12:1:8|000	1561009574.0|000	37.551833333333	126.923403333333
2019|6|20	12:1:8|000	1561009575.0|000	37.551771666667	126.923465000000
2019|6|20	12:1:8|000	1561009576.0|000	37.551635000000	126.923445000000
2019|6|20	12:1:8|000	1561009577.0|000	37.551456666667	126.923421666667
2019|6|20	12:1:8|000	1561009578.0|000	37.551350000000	126.923450000000
2019|6|20	12:1:8|000	1561009579.0|000	37.551235000000	126.923480000000
2019|6|20	12:1:8|000	1561009582.0|000	37.551146666667	126.923476666667
2019|6|20	12:1:8|000	1561009587.0|000	37.551065000000	126.923498333333
2019|6|20	12:1:8|000	1561009604.0|000	37.550996666667	126.923523333333
2019|6|20	12:1:8|000	1561009611.0|000	37.550973333333	126.923611666667
2019|6|20	12:1:8|000	1561009622.0|000	37.550981666667	126.923705000000
2019|6|20	12:1:8|000	1561009627.0|000	37.551020000000	126.923788333333
2019|6|20	12:1:8|000	1561009637.0|000	37.551065000000	126.923871666667
2019|6|20	12:1:8|000	1561009644.0|000	37.551130000000	126.923940000000
2019|6|20	12:1:8|000	1561009655.0|000	37.551195000000	126.923993333333
2019|6|20	12:1:8|000	1561009662.0|000	37.551250000000	126.924061666667
2019|6|20	12:1:8|000	1561009687.0|000	37.551193333333	126.924125000000
2019|6|20	12:1:8|000	1561009696.0|000	37.551125000000	126.924160000000
2019|6|20	12:1:8|000	1561009700.0|000	37.551048333333	126.924166666667
2019|6|20	12:1:8|000	1561009705.0|000	37.550976666667	126.924175000000
2019|6|20	12:1:8|000	1561009711.0|000	37.550895000000	126.924166666667
2019|6|20	12:1:8|000	1561009721.0|000	37.550828333333	126.924203333333
2019|6|20	12:1:8|000	1561009731.0|000	37.550750000000	126.924205000000
2019|6|20	12:1:8|000	1561009739.0|000	37.550671666667	126.924166666667
2019|6|20	12:1:8|000	1561009745.0|000	37.550600000000	126.924183333333
2019|6|20	12:1:8|000	1561009763.0|000	37.550516666667	126.924173333333
2019|6|20	12:1:8|000	1561009770.0|000	37.550433333333	126.924176666667
2019|6|20	12:1:8|000	1561009780.0|000	37.550356666667	126.924175000000
2019|6|20	12:1:8|000	1561009785.0|000	37.550281666667	126.924170000000
2019|6|20	12:1:8|000	1561009791.0|000	37.550205000000	126.924160000000
2019|6|20	12:1:8|000	1561009799.0|000	37.550131666667	126.924160000000
2019|6|20	12:1:8|000	1561009810.0|000	37.550058333333	126.924186666667
2019|6|20	12:1:8|000	1561009815.0|000	37.549971666667	126.924208333333
2019|6|20	12:1:8|000	1561009821.0|000	37.549898333333	126.924216666667
2019|6|20	12:1:8|000	1561009830.0|000	37.549813333333	126.924181666667
2019|6|20	12:1:8|000	1561009839.0|000	37.549726666667	126.924155000000
2019|6|20	12:1:8|000	1561009851.0|000	37.549655000000	126.924200000000
2019|6|20	12:1:8|000	1561009860.0|000	37.549580000000	126.924230000000
2019|6|20	12:1:8|000	1561009869.0|000	37.549520000000	126.924296666667
2019|6|20	12:1:8|000	1561009876.0|000	37.549438333333	126.924318333333
2019|6|20	12:1:8|000	1561009882.0|000	37.549365000000	126.924291666667
2019|6|20	12:1:8|000	1561009894.0|000	37.549290000000	126.924308333333
2019|6|20	12:1:8|000	1561009906.0|000	37.549211666667	126.924283333333
2019|6|20	12:1:8|000	1561009914.0|000	37.549133333333	126.924251666667
2019|6|20	12:1:8|000	1561009919.0|000	37.549055000000	126.924216666667
2019|6|20	12:1:8|000	1561009929.0|000	37.548986666667	126.924181666667
2019|6|20	12:1:8|000	1561009937.0|000	37.548911666667	126.924228333333
2019|6|20	12:1:8|000	1561009946.0|000	37.548918333333	126.924126666667
2019|6|20	12:1:8|000	1561009950.0|000	37.548953333333	126.924035000000
2019|6|20	12:1:8|000	1561009956.0|000	37.548976666667	126.923945000000
2019|6|20	12:1:8|000	1561009963.0|000	37.548986666667	126.923845000000
2019|6|20	12:1:8|000	1561009971.0|000	37.549031666667	126.923771666667
2019|6|20	12:1:8|000	1561009984.0|000	37.549026666667	126.923673333333
2019|6|20	12:1:8|000	1561009989.0|000	37.549011666667	126.923580000000
2019|6|20	12:1:8|000	1561009995.0|000	37.549018333333	126.923475000000
2019|6|20	12:1:8|000	1561010004.0|000	37.549046666667	126.923391666667
2019|6|20	12:1:8|000	1561010009.0|000	37.549063333333	126.923295000000
2019|6|20	12:1:8|000	1561010017.0|000	37.549075000000	126.923203333333
2019|6|20	12:1:8|000	1561010043.0|000	37.549000000000	126.923161666667
2019|6|20	12:1:8|000	1561010049.0|000	37.548930000000	126.923135000000
2019|6|20	12:1:8|000	1561010059.0|000	37.548858333333	126.923085000000
2019|6|20	12:1:8|000	1561010063.0|000	37.548780000000	126.923078333333
2019|6|20	12:1:8|000	1561010070.0|000	37.548705000000	126.923070000000
2019|6|20	12:1:8|000	1561010075.0|000	37.548636666667	126.923038333333
2019|6|20	12:1:8|000	1561010082.0|000	37.548566666667	126.922993333333
2019|6|20	12:1:8|000	1561010087.0|000	37.548491666667	126.922980000000
2019|6|20	12:1:8|000	1561010094.0|000	37.548420000000	126.922956666667
2019|6|20	12:1:8|000	1561010102.0|000	37.548338333333	126.922960000000
2019|6|20	12:1:8|000	1561010108.0|000	37.548260000000	126.922953333333
2019|6|20	12:1:8|000	1561010113.0|000	37.548171666667	126.922931666667
2019|6|20	12:1:8|000	1561010119.0|000	37.548101666667	126.922876666667
2019|6|20	12:1:8|000	1561010124.0|000	37.548025000000	126.922831666667
2019|6|20	12:1:8|000	1561010130.0|000	37.547940000000	126.922811666667
2019|6|20	12:1:8|000	1561010136.0|000	37.547891666667	126.922896666667
2019|6|20	12:1:8|000	1561010144.0|000	37.547816666667	126.922891666667
2019|6|20	12:1:8|000	1561010163.0|000	37.547898333333	126.922863333333
2019|6|20	12:1:8|000	1561010185.0|000	37.547696666667	126.923041666667
2019|6|20	12:1:8|000	1561010971.0|000	37.548005000000	126.941730000000
2019|6|20	12:1:8|000	1561010972.0|000	37.548006666667	126.941841666667
2019|6|20	12:1:8|000	1561010987.0|000	37.548008333333	126.941940000000
